concepts,phrases,cosine similarity
experience,own experience,0.7611058354377747
experience,valuable experience,0.7600959539413452
experience,experience issues,0.754227876663208
experience,experience on this topic,0.7529622912406921
experience,experience on the situations,0.7486037015914917
experience,someones experience,0.7180092930793762
treatments,other treatments,0.8899967670440674
treatments,treatments in the past,0.8301876187324524
treatments,stuff on treatments,0.8168396949768066
treatments,treatments with no success,0.7961417436599731
treatments,treatments with little success,0.7894471883773804
treatments,expensive treatments,0.7848221659660339
treatments,treatments with benzol,0.6220581531524658
treatments,treatments with benzol peroxide,0.5502697825431824
treatments,physio treatments,0.5440753102302551
self,i'm self,0.7992967367172241
self,self in such a way,0.6806766986846924
self,self touch,0.6736595034599304
self,regime of self,0.6490288972854614
self,self -care,0.6478946208953857
self,self respect,0.6331768035888672
self,self breast,0.6038265824317932
self,self independance,0.595318078994751
self,self pains,0.5683075189590454
retrograde ejaculation,retrograde ejaculation after rezum,0.7945547699928284
ejaculation,ejaculation from masturbation,0.8371542692184448
ejaculation,moment of ejaculation,0.719674289226532
information,deal of information,0.7997827529907227
information,other information,0.7624096870422363
information,anymore information,0.7317565679550171
information,valuable information,0.7258751392364502
information,enough information,0.7229716181755066
information,information in the hopes,0.710623562335968
information,information from this side,0.687404215335846
information,wealth of information,0.6669256687164307
information,factual information,0.6613993644714355
laser surgery,laser surgery,1.0000001192092896
laser surgery,laser surgery for shes,0.837467610836029
effective,effective .s,0.8563852906227112
effective,effective thing,0.8517698049545288
effective,effective one,0.8451467752456665
effective,effective way,0.8325115442276001
effective,effective drug,0.7569789886474609
effective,effective option,0.725770890712738
effective,effective last time,0.703841507434845
effective,effective treatment,0.6950420141220093
effective,effective solution,0.6712648868560791
zopiclone,mg zopiclone,0.8875828981399536
zopiclone,zopiclone cold turkey,0.8838701248168945
zopiclone,zopiclone success,0.8749138712882996
zopiclone,stronger zopiclone,0.8518879413604736
zopiclone,zopiclone next day,0.8431417942047119
zopiclone,zopiclone problems,0.830422043800354
zopiclone,zopiclone day,0.8219470977783203
zopiclone,zopiclone amount,0.808063268661499
zopiclone,zopiclone addiction,0.8055893182754517
natural,natural things,0.7704479694366455
natural,natural part,0.7418354749679565
natural,natural way,0.7302059531211853
natural,natural ways,0.7178592681884766
natural,natural alternative,0.6693417429924011
natural,natural remidies,0.642876148223877
natural,natural type,0.6427134871482849
natural,natural high,0.6393628120422363
natural,natural approach,0.6209617853164673
next,next one,0.8228887319564819
next,next thing,0.7529410719871521
next,next question,0.7411999702453613
next,next course,0.7069960832595825
next,next point,0.6889855861663818
next,next time,0.6811401844024658
next,next few years,0.6739091873168945
next,next year,0.6644201874732971
next,next thought,0.6618927717208862
alprazolam,mg alprazolam,0.8873891830444336
alprazolam,alprazolam until further notice,0.8665628433227539
alprazolam,alprazolam to diazepam,0.7685847282409668
alprazolam,alprazolam per day,0.717660665512085
alprazolam,alprazolam to diazepam in order,0.7175447940826416
alprazolam,mg alprazolam per day,0.6609153747558594
diazepam,unhelpful diazepam,0.9097099900245667
diazepam,diazepam cocktail,0.8648371696472168
diazepam,mg diazepam,0.864043116569519
diazepam,diazepam in order,0.8617292642593384
diazepam,diazepam for many years,0.8593543767929077
diazepam,diazepam as a possible alternative,0.8479354381561279
diazepam,diazepam at home,0.8443880081176758
diazepam,diazepam for a short while,0.8247022032737732
diazepam,diazepam at bed,0.8032573461532593
benzodiazepine,benzodiazepine withdrawal syndrome,0.7995274662971497
taper,taper of some sort,0.8395740389823914
taper,slower taper,0.8239168524742126
taper,taper beginning,0.8072848320007324
taper,taper plan,0.8030617833137512
taper,taper beginning today,0.793903648853302
taper,taper dos,0.7676334381103516
taper,taper schedule,0.7254817485809326
method,method uk,0.6536529064178467
method,method duo,0.6499032974243164
method,method of fingers,0.5706733465194702
method,sinclair method,0.5017910003662109
method,ble method,0.4812237620353699
method,mckenzie method,0.47741442918777466
method,method duo test,0.4667607545852661
method,sinclair method uk,0.4607176184654236
method,method of fingers on wrist,0.36121606826782227
rabbit,rabbit eye,0.7894656658172607
rabbit,rabbit hole of every specialist,0.4698902368545532
request for,request for more help,0.7313086986541748
request for,request for picture,0.6396843194961548
request for,request for picture of x,0.39257439970970154
request for,request for picture of x ray,0.3489043414592743
request for,request for an appeal,0.34212470054626465
request for,request for a routine appointment,0.3362637162208557
request for,request for an appeal at tribunal,0.3312622606754303
request for,request for a routine,0.31491348147392273
request for,request for pip tribunal,0.2766767740249634
pip,pip as a guide,0.8578430414199829
pip,pip assesment,0.8417730331420898
pip,pip first time,0.8401669263839722
pip,pip decision,0.8255428671836853
pip,pip review,0.8176814317703247
pip,pip money,0.7969847917556763
pip,pip claim,0.7959585189819336
pip,pip award,0.7957858443260193
pip,pip face,0.7805945873260498
confusion,weird confusion,0.8542947769165039
confusion,confusion with words,0.6519283056259155
confusion,weird lapses of confusion,0.5970332622528076
confusion,lapses of confusion,0.5592510104179382
confusion,confusion amd,0.45314890146255493
confusion,confusion of nhs,0.45094019174575806
confusion,confusion unsteadiness,0.41914209723472595
confusion,confusion about fit note,0.2959253191947937
fit,fit man,0.787907600402832
fit,fit to work,0.7822878360748291
fit,fit of some kind,0.7117266654968262
fit,fit test,0.6590573787689209
fit,fit tests,0.6231139898300171
fit,fit in the middle,0.5974037647247314
fit,fit bit,0.583794116973877
fit,alternatives to a fit,0.5706629157066345
fit,fit asian guy,0.555263876914978
disability,disability premium esa,0.6377508044242859
disability,disability premium of esa,0.5627691745758057
esa,esa claiments,0.7513603568077087
esa,esa to uc,0.7426369786262512
esa,premium of esa,0.713695228099823
esa,esa medical report,0.6592598557472229
application,application season,0.5956075191497803
application,application of permethrin,0.2340177297592163
wart,wart cream bascellex,0.6139234304428101
cream,other cream,0.8694899082183838
cream,cream for a treat,0.8230955600738525
cream,fatty cream,0.7938684225082397
cream,cream for the past year,0.7737206220626831
cream,cream self,0.7706146240234375
cream,cream for ic,0.7383559346199036
cream,gynest cream,0.7316262722015381
cream,cream for the dry areas,0.7246494889259338
cream,cream for rash,0.7212715744972229
call,call today,0.7771493196487427
call,call during this time,0.7456387877464294
call,call next day,0.7389931678771973
call,call for help,0.7143806219100952
call,call monday,0.6796290874481201
call,call bell,0.6401340961456299
call,call for next month,0.6262707710266113
call,call centre,0.6075902581214905
call,call from a gp tomorrow,0.6041130423545837
telephone,telephone calls,0.8534029722213745
telephone,mere telephone,0.846359133720398
telephone,telephone diagnosis,0.7102275490760803
telephone,telephone appointment,0.636737585067749
telephone,telephone appointment for some questions,0.5356687307357788
telephone,telephone dwp compliance phone,0.52523273229599
telephone,telephone appointment with doctor,0.4934622347354889
telephone,telephone with an endocrinologist,0.48806411027908325
telephone,telephone appointment over a week,0.46474385261535645
compliance,compliance phone,0.7254829406738281
compliance,compliance phone call,0.679389238357544
compliance,dwp compliance phone,0.413717120885849
compliance,dwp compliance phone call,0.37403199076652527
phone call,phone call during this time,0.7723450064659119
phone call,phone call next day,0.7540430426597595
phone call,gp phone call,0.7163872718811035
phone call,phone call appointment,0.6529211401939392
phone call,phone call from a receptionist,0.6411850452423096
phone call,phone call appointment with the doctor,0.4380159378051758
phone call,phone call off the doctor in a couple,0.42610740661621094
phone call,phone call off the doctor,0.4212608337402344
award,award to standard care,0.47110283374786377
health care,health care choices,0.7912400960922241
health care,health care workforce,0.7287496328353882
acetazolamide,mg acetazolamide,0.8180195689201355
acetazolamide,acetazolamide diamox abit,0.7973779439926147
acetazolamide,acetazolamide diamox abit of advise,0.729252278804779
diamox,diamox abit of advise,0.771420955657959
needles,needles at times,0.9028016328811646
needles,needles like pain,0.8748367428779602
needles,needles pain,0.8666287660598755
needles,needles type,0.8630443215370178
needles,needles like a band,0.8550959825515747
needles,needles in various parts,0.8548421859741211
needles,needles in hands,0.848915159702301
needles,needles sensations,0.8265888690948486
needles,needles like pain in various places,0.8206824064254761
sinus,sinus head,0.8626976609230042
sinus,sinus trouble,0.8534855842590332
sinus,sinus syndrome,0.8366971015930176
sinus,sinus issue,0.8251491189002991
sinus,sinus condition,0.819377064704895
sinus,sinus area,0.8122987747192383
sinus,sinus problems,0.8049041032791138
sinus,sinus preassure,0.8005025386810303
sinus,sinus cavity,0.7823574542999268
csf,csf buildup,0.7431321740150452
csf,csf signal,0.7226508259773254
csf,csf leaks,0.6838430762290955
csf,csf leak without headache,0.5881479382514954
stent,stent block,0.8656538128852844
stent,stent procedure,0.840168833732605
stent,stent for iih,0.8140270709991455
stent,stent placements,0.8001184463500977
stent,stent procedure procedure,0.7617017030715942
stent,stent placements in july,0.7155966758728027
stent,stent place in right transverse sinus,0.6231206059455872
stent,stent place in right transverse sinus vein,0.6143289804458618
place,place in the us,0.763168454170227
place,other place,0.7456217408180237
place,place for mom,0.7289960384368896
place,place for a long time,0.7247436046600342
place,things in place,0.7163658142089844
place,place everyday,0.7087705135345459
place,place without careful evaluation,0.7005605697631836
place,place for year,0.6940674185752869
place,awkward place,0.6912665963172913
right transverse sinus,right transverse sinus vein,0.889361560344696
transverse sinus,transverse sinus vein,0.8601566553115845
right nipple,right nipple for a few weeks,0.8016543388366699
lumbar puncture,lumbar puncture body,0.9460591077804565
lumbar puncture,lumbar puncture experience,0.9341987371444702
lumbar puncture,lumbar puncture results,0.9311107397079468
lumbar puncture,lumbar puncture pain,0.9194786548614502
lumbar puncture,lumbar puncture procedure,0.9187791347503662
lumbar puncture,stupid lumbar puncture,0.9182042479515076
lumbar puncture,lumbar puncture on wednesday,0.901153564453125
lumbar puncture,pocket lumbar puncture,0.8909565210342407
lumbar puncture,lumbar puncture experience spinal headache,0.7432496547698975
swollen head,swollen head pressure,0.8058891296386719
head throbbing,head throbbing in the top,0.8593843579292297
acute,acute today,0.8551367521286011
acute,acute problems,0.7584192752838135
acute,acute heart,0.7313734889030457
acute,acute episode,0.7291533946990967
acute,acute medical centre,0.6668772101402283
acute,acute loss,0.6663055419921875
acute,acute stage,0.6609818935394287
acute,acute period,0.6506174802780151
